,current_duration,n__fc__rw7,n__tc__rw7,n__fc__rw30,n__me__rw30,target,dummy_pred,dummy_proba,svc_proba,svc_pred,lgbm_proba,lgbm_pred
0,0.8857134649576789,0.0,0.0,0.0,0.0,0,0,0.0,0.0121200519767141,0,0.016901384028515227,0
1,0.8906454405595085,0.0,0.0,0.0,0.0,0,0,0.0,0.011719331709199482,0,0.016901384028515227,0
2,0.8811955039049679,0.0,0.0,0.0,0.0,0,0,0.0,0.012497323665854152,0,0.016901384028515227,0
3,0.8783042930626207,0.0,0.0,0.0,0.0,0,0,0.0,0.01274395953800244,0,0.016901384028515227,0
4,0.8800454012406059,0.0,0.0,0.0,0.0,0,0,0.0,0.012594942986695402,0,0.016901384028515227,0
5,0.8829050123931883,0.0,0.0,0.0,0.0,0,0,0.0,0.012353412491506389,0,0.016901384028515227,0
6,0.8879246044902569,0.0,0.0,0.0,0.0,0,1,1.0,0.011938976442319294,0,0.016901384028515227,0
7,0.8834707366506003,0.0,0.0,0.0,0.0,0,0,0.0,0.012306099956358214,0,0.016901384028515227,0
8,0.8794671747616974,0.0,0.0,0.0,0.0,0,0,0.0,0.012644266592720783,0,0.016901384028515227,0
9,0.8759523642561912,0.0,0.0,0.0,0.0,0,0,0.0,0.012947631142868263,0,0.016901384028515227,0
10,0.8901050327572125,0.0,0.0,0.0,0.0,0,0,0.0,0.011762680517731817,0,0.016901384028515227,0
11,0.8806215057827103,0.0,0.0,0.0,0.0,0,0,0.0,0.01254596318936341,0,0.016901384028515227,0
12,0.8845961057101723,0.0,0.0,0.0,0.0,0,0,0.0,0.01221244196912022,0,0.016901384028515227,0
13,0.88403442957776,0.0,0.0,0.0,0.0,0,0,0.0,0.012259110867197916,0,0.016901384028515227,0
14,0.8823372421123097,0.0,0.0,0.0,0.0,0,0,0.0,0.012401051719935914,0,0.016901384028515227,0
15,0.885155779427881,0.0,0.0,0.0,0.0,0,0,0.0,0.012166090055995251,0,0.016901384028515227,0
16,0.8747630531775921,0.0,0.0,0.0,0.0,0,0,0.0,0.013051670423267145,0,0.016901384028515227,0
17,0.8753588349611365,0.0,0.0,0.0,0.0,0,0,0.0,0.012999463922221448,0,0.016901384028515227,0
18,0.8895627582575932,0.0,0.0,0.0,0.0,0,0,0.0,0.01180631658507236,0,0.016901384028515227,0
